country_code,country_name,continent,time,accounts,governance,educ,openess,compulsory_education,air_freight,press_freedom
NIC,Nicaragua,Americas,2003,18.8,-1.10552744179749,0.23911771335677776,62.1750658877514,6,10.980195005816189,6.5
NIC,Nicaragua,Americas,2003,18.5,-1.10552744179749,0.3478665360490627,62.1750658877514,6,10.980195005816189,34
NER,Niger,Africa,2003,73.3,-1.2652595859725588,0.16364422636495055,33.3827931416238,8,9.618734519590227,15.75
NER,Niger,Africa,2003,73.7,-1.2652595859725588,0.16364422636495055,33.3827931416238,8,9.618734519590227,68
NGA,Nigeria,Africa,2003,0.4,-3.041292120645017,0.3892782100776129,49.3349648618029,9,13.162089731930232,31.5
NGA,Nigeria,Africa,2003,59.2,-3.041292120645017,0.14894827895995932,49.3349648618029,9,13.162089731930232,103
MKD,North Macedonia,Europe,2003,22.32,-1.1389948979993687,0.22491248113155923,71.0693204909674,13,12.21085618613494,9.67
MKD,North Macedonia,Europe,2003,43.5,-1.1389948979993687,0.1965126825328125,71.0693204909674,13,12.21085618613494,51
MNP,Northern Mariana Islands,Oceania,2003,89.95,1.9961222855397613,0.9572032180608998,152.7037933817594,9,12.514777189201213,82.05
NOR,Norway,Europe,2003,98.24,4.002653350707161,0.9524266707151737,66.3207509412934,10,16.365405393400604,0.5
NOR,Norway,Europe,2003,98.24,4.002653350707161,0.9524266707151737,66.3207509412934,10,16.365405393400604,1
OMN,Oman,Asia,2003,70.32,0.9550500294154332,0.9028005993820659,97.0004414918259,10,14.837034437385283,57.75
OMN,Oman,Asia,2003,48.71,0.9550500294154332,0.9028005993820659,97.0004414918259,10,14.837034437385283,152
PAK,Pakistan,Asia,2003,20.87,-2.383004685567055,0.36412833982444115,29.7963964450085,12,15.324489257043874,39
PAK,Pakistan,Asia,2003,33.01,-2.383004685567055,0.3921859189206498,29.7963964450085,12,15.324489257043874,128
PLW,Palau,Oceania,2003,88.22,2.5526616767104295,0.7847854982506532,87.6322371148907,12,12.514777189201213,9
PAN,Panama,Americas,2003,81.11,0.05423617122333818,0.14894827895995932,114.6933668931866,11,14.16339669322171,9.75
PAN,Panama,Americas,2003,97.29,0.05423617122333818,0.6755169294653046,114.6933668931866,11,14.16339669322171,53
PNG,Papua New Guinea,Oceania,2003,48.97,-1.5593749935405914,0.23314983609906678,123.44906900674579,9,13.445211801335192,29
PNG,Papua New Guinea,Oceania,2003,46.93,-1.5593749935405914,0.26280646789321555,123.44906900674579,9,13.445211801335192,22.75
PRY,Paraguay,Americas,2003,52.43,-2.2618520011007806,0.5767623573899423,81.12736377011629,9,12.607958020699618,7.17
PRY,Paraguay,Americas,2003,41.33,-2.2618520011007806,0.5767623573899423,81.12736377011629,9,12.607958020699618,40
PER,Peru,Americas,2003,59.83,-0.9448138073736139,1.0575063330274688,37.62461032510021,12,14.615864598638607,10.25
PER,Peru,Americas,2003,50.2,-0.9448138073736139,0.9298671104566345,37.62461032510021,12,14.615864598638607,55
PHL,Philippines,Asia,2003,98.46,-1.1556217223112253,0.638050733896628,87.5746443636636,10,15.680757294844101,35.25
PHL,Philippines,Asia,2003,79.88,-1.1556217223112253,0.638050733896628,87.5746443636636,10,15.680757294844101,118
POL,Poland,Europe,2003,81.94,1.4777176405985335,0.9793402958214275,69.4462150830076,9,14.994849013002499,6.17
POL,Poland,Europe,2003,23.54,1.4777176405985335,0.9793402958214275,69.4462150830076,9,14.994849013002499,33
PRT,Portugal,Europe,2003,99.63,3.0029945843050423,0.8086015871982812,61.138947488365304,9,15.842376272636775,5.17
PRT,Portugal,Europe,2003,99.98,3.0029945843050423,0.8046052887200683,61.138947488365304,9,15.842376272636775,28
PRI,Puerto Rico,Americas,2003,99.05,2.284673977926033,0.9503543006949191,118.8401574824195,16,14.137594057133388,22
QAT,Qatar,Asia,2003,88.39,0.8132045872641218,0.8782242061750768,90.1649486943021,9,14.973681488729559,35
QAT,Qatar,Asia,2003,71.7,0.8132045872641218,0.7862692243377091,90.1649486943021,9,14.973681488729559,115
ROU,Romania,Europe,2003,52.69,-0.19813350601460172,0.9207754895856337,56.1795270470244,10,14.042895501842853,11.5
ROU,Romania,Europe,2003,36.06,-0.19813350601460172,0.873748047431846,56.1795270470244,10,14.042895501842853,59
RUS,Russian Federation,Europe,2003,62.9,-1.6930212326189735,0.12144496497652432,59.1282690062585,8,16.938891353944612,49.5
RUS,Russian Federation,Europe,2003,26.56,-1.6930212326189735,0.3823883168692955,59.1282690062585,8,16.938891353944612,148
RWA,Rwanda,Africa,2003,36.98,-2.4056452078491306,0.2965665532025857,29.311346670076567,6,13.376321641003926,34.25
RWA,Rwanda,Africa,2003,35.71,-2.4056452078491306,0.19645397801299463,29.311346670076567,6,13.376321641003926,110
WSM,Samoa,Oceania,2003,45.59,1.3578838498715666,0.9005433062615625,76.2721487692549,8,12.196602949153748,77.33
WSM,Samoa,Oceania,2003,74.32,1.3578838498715666,0.9039747465101465,76.2721487692549,8,12.196602949153748,34
SMR,San Marino,Europe,2003,93.13,2.447167454535097,0.19313580146463782,133.1318351043202,10,15.06732869288696,87
STP,Sao Tome and Principe,Africa,2003,35.64,-0.39139878813221607,0.2701718762563902,119.5001197796056,6,10.482345586693945,63
SAU,Saudi Arabia,Asia,2003,22.5,-0.7574617189274082,0.4724100995922167,69.8311959767982,9,16.441752477016728,71.5
SAU,Saudi Arabia,Asia,2003,40.51,-0.7574617189274082,0.24718079403945892,69.8311959767982,9,16.441752477016728,156
SEN,Senegal,Africa,2003,32.78,-0.38970558115346277,0.2561974925016849,50.8212198933376,6,11.775089709435052,14.5
SEN,Senegal,Africa,2003,29.15,-0.38970558115346277,0.3673210501937249,50.8212198933376,6,11.775089709435052,66
SRB,Serbia,Europe,2003,42.71,-1.42491496311608,0.31068334019055965,61.1703494982451,8,13.826678958550394,55
SRB,Serbia,Europe,2003,35.71,-1.42491496311608,0.2049749918242947,61.1703494982451,8,13.826678958550394,154
SYC,Seychelles,Africa,2003,84.04,1.4380749234635601,0.7862692243377091,168.8442350342163,10,12.931435290452477,26.75
SYC,Seychelles,Africa,2003,71.35,1.4380749234635601,0.7862692243377091,168.8442350342163,10,12.931435290452477,93
SLE,Sierra Leone,Africa,2003,21.79,-2.5101574998876295,0.20534081579305016,46.4464369839095,9,9.517751539608959,23.5
SLE,Sierra Leone,Africa,2003,34.25,-2.5101574998876295,0.16457595726140756,46.4464369839095,9,9.517751539608959,87
SGP,Singapore,Asia,2003,97.99,3.4373671716165197,0.7835917502929205,377.218564301582,6,16.46680464076542,47.33
SGP,Singapore,Asia,2003,81.23,3.4373671716165197,0.9996411105162666,377.218564301582,6,16.46680464076542,144
SXM,Sint Maarten (Dutch part),Americas,2003,40.58,-0.3487891211263493,0.4221274733615643,41.1094567541101,12,14.137594057133388,38
SVK,Slovak Republic,Europe,2003,83.09,1.6124257722863458,1.0339432360310643,125.1476789810716,10,12.155736787391067,2.5
SVK,Slovak Republic,Europe,2003,88.22,1.6124257722863458,1.0339432360310643,125.1476789810716,10,12.155736787391067,12
SVN,Slovenia,Europe,2003,99.01,2.345839099240223,0.9689878500732497,102.32462585916849,9,13.538955681344106,3
SVN,Slovenia,Europe,2003,42.18,2.345839099240223,0.9689878500732497,102.32462585916849,9,13.538955681344106,20
SLB,Solomon Islands,Oceania,2003,73.49,0.8757291920352377,0.39419432878077576,55.9585326953748,9,11.128791227563893,16
SOM,Somalia,Africa,2003,21.76,-4.819961338652173,0.1965126825328125,97.9521049538882,8,12.006479260613245,45
SOM,Somalia,Africa,2003,22.01,-4.819961338652173,0.05718441793912057,32.320585598423705,8,12.006479260613245,140
ZAF,South Africa,Africa,2003,68.12,0.8605948316316556,0.7128861081136941,45.7238625689789,9,16.03033653993981,3.33
ZAF,South Africa,Africa,2003,71.7,0.8605948316316556,0.7128861081136941,45.7238625689789,9,16.03033653993981,21
SSD,South Sudan,Africa,2003,97.99,1.224869275935694,0.25048346237629837,65.0146628512067,8,12.534455233768249,19
SSD,South Sudan,Africa,2003,51.76,1.224869275935694,0.2628566889459909,123.5823616165383,8,12.534455233768249,49
ESP,Spain,Europe,2003,99.1,2.8778400146309338,0.9141611469975974,53.4636891006225,10,17.565175444493338,7.67
ESP,Spain,Europe,2003,87.39,2.8778400146309338,0.9141611469975974,53.4636891006225,10,17.565175444493338,42
LKA,Sri Lanka,Asia,2003,36.06,-0.47830360607759753,0.8109819883318627,75.3362473305429,9,14.487232856083425,24.83
LKA,Sri Lanka,Asia,2003,27.43,-0.47830360607759753,0.7728834026918279,75.3362473305429,9,14.487232856083425,89
KNA,St. Kitts and Nevis,Americas,2003,93.79,2.3965467509262472,0.9071793236515637,96.3256143683133,12,14.137594057133388,7.5
LCA,St. Lucia,Americas,2003,88.39,2.640202507996036,0.6640218707431907,38.3607641184453,10,14.137594057133388,13
MAF,St. Martin (French part),Americas,2003,5.83,-3.8762196165447715,0.23314983609906678,64.4788661639796,11,14.137594057133388,106
VCT,St. Vincent and the Grenadines,Americas,2003,86.73,2.718502415013576,0.7348251615025176,100.3629987222873,12,14.137594057133388,87.93
SDN,Sudan,Africa,2003,39.49,-3.6753977600199614,0.2995177203417949,26.4402280670554,8,12.949195002141261,45.75
SDN,Sudan,Africa,2003,59.75,-3.6753977600199614,0.2463394258138639,26.4402280670554,8,12.949195002141261,142
SUR,Suriname,Americas,2003,65.91,0.07779244659571455,0.16457595726140756,123.6218076023008,6,12.461919564317315,11.5
SUR,Suriname,Americas,2003,24.24,0.07779244659571455,0.5963508624685294,101.3661141146508,6,12.461919564317315,70.06
SWE,Sweden,Europe,2003,99.32,4.324855631709503,0.9921330548323949,75.2455936655162,9,16.265310188413004,1.5
SWE,Sweden,Europe,2003,99.52,4.324855631709503,0.9921330548323949,75.2455936655162,9,16.265310188413004,9
CHE,Switzerland,Europe,2003,88.72,4.119515017562548,0.8780256893466728,90.3354961093126,11,16.129836061830122,2.5
CHE,Switzerland,Europe,2003,99.79,4.119515017562548,0.8780256893466728,90.3354961093126,11,16.129836061830122,12
SYR,Syrian Arab Republic,Asia,2003,44.45,-2.103869737355912,0.6262147711327948,61.5469905405418,9,13.718834445698812,67.5
SYR,Syrian Arab Republic,Asia,2003,50.05,-2.103869737355912,0.6262147711327948,61.5469905405418,9,13.718834445698812,155
TJK,Tajikistan,Asia,2003,26.77,-2.7634887211106576,0.21065810380617997,137.6695929768555,9,13.000674724745451,34.5
TJK,Tajikistan,Asia,2003,21.76,-2.7634887211106576,0.16457595726140756,137.6695929768555,9,13.000674724745451,113
TZA,Tanzania,Africa,2003,42.71,-1.417911510776346,0.19894960765581218,30.4383675184056,7,11.915319194553907,16.5
TZA,Tanzania,Africa,2003,26.56,-1.417911510776346,0.07655465735388736,30.4383675184056,7,11.915319194553907,69
THA,Thailand,Asia,2003,91.8,0.2681339544482172,0.9087786636284189,116.6928197048645,9,16.626267877577586,19.67
THA,Thailand,Asia,2003,70.5,0.2681339544482172,0.8612816828002963,116.6928197048645,9,16.626267877577586,82
TLS,Timor-Leste,Asia,2003,5.83,-1.2980452650023004,0.33795197019339057,122.31198532090909,6,14.622495211434693,5.5
TLS,Timor-Leste,Asia,2003,15.27,-1.2980452650023004,0.5545683752076934,122.31198532090909,6,14.622495211434693,30
TGO,Togo,Africa,2003,19.81,-2.183739785384776,0.17154938231072167,57.5588263034647,10,13.12373443707232,27.5
TGO,Togo,Africa,2003,47.79,-2.183739785384776,0.17160122191074256,57.5588263034647,10,13.12373443707232,95
TON,Tonga,Oceania,2003,68.49,0.297696684909562,0.36412833982444115,76.072622497597,6,11.015657519136303,82.57
TON,Tonga,Oceania,2003,54,0.297696684909562,0.17777911853484835,76.072622497597,6,11.015657519136303,4
TTO,Trinidad and Tobago,Americas,2003,52.71,0.7311347126599845,0.7566390242988537,66.10427851377969,6,13.896340032978278,1
TTO,Trinidad and Tobago,Americas,2003,86.77,0.7311347126599845,1.0806694457178057,65.1432879523878,6,13.896340032978278,5
TUN,Tunisia,Africa,2003,57.6,-0.09823538154775568,0.7836092949996379,82.39034070991599,9,14.35755806630285,50.83
TUN,Tunisia,Africa,2003,83.09,-0.09823538154775568,0.9048314317410086,82.39034070991599,9,14.35755806630285,149
TUR,Turkiye,Asia,2003,70.5,-0.34305420722672353,0.7425342331518711,46.225097627092296,8,16.18999240874994,35
TUR,Turkiye,Asia,2003,48.21,-0.34305420722672353,0.7425342331518711,46.225097627092296,8,16.18999240874994,115
TKM,Turkmenistan,Asia,2003,17.46,-3.0937258513243138,0.19507204226863817,63.20175069438601,9,14.160453955627114,82.83
TKM,Turkmenistan,Asia,2003,3.66,-3.0937258513243138,0.19507204226863817,63.20175069438601,9,14.160453955627114,158
TCA,Turks and Caicos Islands,Americas,2003,6.71,-1.776700135834423,0.17683878061639344,87.4551039946493,13,14.137594057133388,86.45
TUV,Tuvalu,Oceania,2003,85.34,2.1589782862106293,0.20038181191497073,94.7455441696331,8,12.514777189201213,6.5
UGA,Uganda,Africa,2003,57.03,-1.7719610760742892,0.31151501794390185,36.5857264653029,7,10.590339962533324,25.75
UGA,Uganda,Africa,2003,20.51,-1.7719610760742892,0.16898362424078986,36.5857264653029,7,10.590339962533324,91
UKR,Ukraine,Europe,2003,80.78,-1.6710866396034323,1.027861798417,102.5901822573958,11,14.317879726489078,40
UKR,Ukraine,Europe,2003,44.97,-1.6710866396034323,1.027861798417,102.5901822573958,11,14.317879726489078,132
ARE,United Arab Emirates,Asia,2003,92.97,1.0677023994706274,0.23974911067258353,102.30016949078319,6,16.26736357235603,37
ARE,United Arab Emirates,Asia,2003,69.74,1.0677023994706274,0.8381200557398216,102.30016949078319,6,16.26736357235603,122
GBR,United Kingdom,Europe,2003,99.06,3.58240995147629,0.9555851893845899,50.1184829420287,11,18.151344813800655,4.25
GBR,United Kingdom,Europe,2003,99.79,3.58240995147629,0.9555851893845899,50.1184829420287,11,18.151344813800655,27
USA,United States,Americas,2003,94.59,3.226488779383109,0.953469531719307,22.627313006278968,12,20.193931834982433,29
USA,United States,Americas,2003,97.99,3.226488779383109,1.1294125188295248,22.627313006278968,12,20.193931834982433,13
URY,Uruguay,Americas,2003,94.94,1.6968236651089845,0.9077074309096431,51.7591995826472,9,13.047389799953184,4
URY,Uruguay,Americas,2003,81.59,1.6968236651089845,0.8989877055691674,51.7591995826472,9,13.047389799953184,25
UZB,Uzbekistan,Asia,2003,37.32,-3.213651111994644,0.07655465735388736,70.4592746850874,11,14.197910362030331,61.5
UZB,Uzbekistan,Asia,2003,6.9,-3.213651111994644,0.5342087218953911,70.4592746850874,11,14.197910362030331,154
VUT,Vanuatu,Oceania,2003,56.21,1.1117555151166352,0.38896439075978906,91.5679895901106,9,11.328413511006964,76.9
VEN,"Venezuela, RB",Americas,2003,45.32,-2.525990358145299,0.6440722365453333,50.5770073781941,14,15.17390146350004,27.83
VEN,"Venezuela, RB",Americas,2003,45.86,-2.525990358145299,0.6440722365453333,50.5770073781941,14,15.17390146350004,96
VNM,Viet Nam,Asia,2003,72.91,0.16638470701092875,0.8936557009681788,124.3279544397932,5,15.194105353357724,40
VIR,Virgin Islands (U.S.),Americas,2003,93.13,1.4512379240780575,1.0530067689669653,362.96834156259,11,14.137594057133388,99
PSE,West Bank and Gaza,Asia,2003,39.67,-1.9762080208016553,0.9581275431075537,76.398689516129,10,14.622495211434693,39.25
PSE,West Bank and Gaza,Asia,2003,23.25,-1.9762080208016553,0.9581275431075537,76.398689516129,10,14.622495211434693,130
YEM,"Yemen, Rep.",Asia,2003,12.43,-2.5791993290031137,0.07655465735388736,58.169560302228206,9,13.646244209868053,41.83
YEM,"Yemen, Rep.",Asia,2003,18.25,-2.5791993290031137,0.46903922179946866,67.8770001864299,9,13.646244209868053,136
ZMB,Zambia,Africa,2003,22.78,-1.2200981270272546,0.6029323679650251,62.3128446757629,7,10.839129829592064,23.25
ZMB,Zambia,Africa,2003,33.8,-1.2200981270272546,0.12144496497652432,62.3128446757629,7,10.839129829592064,86
ZWE,Zimbabwe,Africa,2003,45.32,-3.3498535249476102,0.41868491530416524,70.4519882160597,7,12.210348491059628,45.5
ZWE,Zimbabwe,Africa,2003,65.91,-3.3498535249476102,0.41868491530416524,70.4519882160597,7,12.210348491059628,141
AFG,Afghanistan,Asia,2004,7.11,-3.6738598723123572,0.12899788808257562,342.689209524653,6,14.341473906945716,28.25
AFG,Afghanistan,Asia,2004,9.96,-3.6738598723123572,0.2561974925016849,150.0218047367532,6,14.341473906945716,97
ALB,Albania,Europe,2004,64.18,-1.0413895785813696,0.19507204226863817,67.0471873068206,8,12.098170012539466,11.5
ALB,Albania,Europe,2004,25.99,-1.0413895785813696,0.6872476430759921,67.0471873068206,8,12.098170012539466,50
DZA,Algeria,Africa,2004,18.95,-1.821827352486987,0.25048346237629837,65.7014218464212,10,14.989961035383432,43.5
DZA,Algeria,Africa,2004,45.39,-1.821827352486987,0.7673336174956555,65.7014218464212,10,14.989961035383432,128
ASM,American Samoa,Oceania,2004,53.14,1.2931212312059324,0.17154938231072167,202.3575638506875,9,10.934837251860303,30
AND,Andorra,Europe,2004,94,3.317497885930929,0.7934609502104589,53.370158067598794,10,15.06732869288696,89.99
AND,Andorra,Europe,2004,87.39,3.317497885930929,1.1152301557443143,68.23698247861,10,15.06732869288696,8
AGO,Angola,Africa,2004,17.07,-3.2331816268972724,0.2238590990874638,103.57994705146601,4,12.310576794610792,26.5
AGO,Angola,Africa,2004,26.03,-3.2331816268972724,0.19507204226863817,103.57994705146601,4,12.310576794610792,91
ATG,Antigua and Barbuda,Americas,2004,70.19,1.8179758295049036,0.9108482446707584,181.1562979458541,11,13.478638241321722,2.5
ARG,Argentina,Americas,2004,28.64,-0.9010447543784408,0.7966898478421522,40.692646108947,10,15.731768831875467,21.33
ARG,Argentina,Americas,2004,81.16,-0.9010447543784408,0.7966898478421522,40.692646108947,10,15.731768831875467,79
ARM,Armenia,Asia,2004,20.98,-0.8012072777538874,0.2772036326751797,73.0706339919371,10,13.141977751687904,23.5
ARM,Armenia,Asia,2004,32.76,-0.8012072777538874,0.29746924743800496,73.0706339919371,10,13.141977751687904,83
ABW,Aruba,Americas,2004,86.03,2.380118886531953,0.7760870224501766,132.43575322101088,13,12.419540201469943,28
AUS,Australia,Oceania,2004,99.63,4.0856613192271976,0.8381915647790099,37.0297121419142,10,17.54352783718099,9.5
AUS,Australia,Oceania,2004,96.37,4.0856613192271976,1.086249942361161,37.0297121419142,10,17.54352783718099,41
AUT,Austria,Europe,2004,93.76,4.008292925633022,1.0102991724653008,90.7923456929297,9,15.846204509568388,3.25
AUT,Austria,Europe,2004,94.95,4.008292925633022,1.0102991724653008,90.7923456929297,9,15.846204509568388,17
AZE,Azerbaijan,Asia,2004,11.46,-2.3712838376682717,0.40959148119540917,121.50711589411739,9,13.8224861717007,49.67
AZE,Azerbaijan,Asia,2004,65.67,-2.3712838376682717,0.11314156508751336,121.50711589411739,9,13.8224861717007,136
BHS,"Bahamas, The",Americas,2004,66.17,2.8601587347483974,0.8944286511199697,76.0019833710461,12,13.710150042306449,23
BHR,Bahrain,Asia,2004,89.27,0.8688306221329984,0.9473980580277263,140.7373100399235,9,14.641678313203467,52.5
BHR,Bahrain,Asia,2004,47.12,0.8688306221329984,0.9473980580277263,140.7373100399235,9,14.641678313203467,143
BGD,Bangladesh,Asia,2004,73.49,-2.8356236834096915,0.7653176946690021,26.858234149243103,5,14.316453104615514,62.5
BGD,Bangladesh,Asia,2004,33.29,-2.8356236834096915,0.7225349842814996,26.858234149243103,5,14.316453104615514,151
BRB,Barbados,Americas,2004,97.53,2.97352439149249,1.028685551504737,92.0467411815938,11,14.137594057133388,0.5
BLR,Belarus,Europe,2004,21.29,-2.4312290054144787,0.2661833830551104,142.1365103877036,9,12.521558340018814,54.1
BLR,Belarus,Europe,2004,45.32,-2.4312290054144787,0.12899788808257562,142.1365103877036,9,12.521558340018814,144
BEL,Belgium,Europe,2004,98.64,3.288321317372309,1.0164527467615476,136.9184053484321,12,14.998642287994535,4
BEL,Belgium,Europe,2004,87.96,3.288321317372309,1.0164527467615476,136.9184053484321,12,14.998642287994535,22
BLZ,Belize,Americas,2004,51.96,0.381732456651116,0.7887013259727215,87.0456998920475,8,13.74894758901436,7.5
BLZ,Belize,Americas,2004,37.99,0.381732456651116,0.891377547129099,87.0456998920475,8,13.74894758901436,38.25
BEN,Benin,Africa,2004,5.82,-0.832449393063606,0.12565816900159213,39.9029743365095,6,11.00649018950553,5.5
BEN,Benin,Africa,2004,59.72,-0.832449393063606,0.646681976841877,39.9029743365095,6,11.00649018950553,27
BMU,Bermuda,Americas,2004,96.33,2.8620780975402242,0.9122963526860234,41.9360782679272,13,14.137594057133388,76.75
BTN,Bhutan,Asia,2004,41.35,0.18015196617533608,0.2701718762563902,95.94431022090501,9,10.72450010409397,55.83
BTN,Bhutan,Asia,2004,10.46,0.18015196617533608,0.5967952080231042,95.94431022090501,9,10.72450010409397,146
BOL,Bolivia,Americas,2004,85.38,-1.3406205249630818,0.7819579859688879,57.4642660901316,8,14.41671403577186,20
BOL,Bolivia,Americas,2004,51.25,-1.3406205249630818,0.7819579859688879,57.4642660901316,8,14.41671403577186,76
BIH,Bosnia and Herzegovina,Europe,2004,57.5,-0.6993284766856228,0.2719542613439836,81.8126836247759,8,10.81777628173961,3.67
BIH,Bosnia and Herzegovina,Europe,2004,10.19,-0.6993284766856228,0.327296349599024,81.8126836247759,8,10.81777628173961,21
BWA,Botswana,Africa,2004,51.96,1.7850032778735339,0.6867114172250153,90.99782288726311,8,12.268817371278347,11.5
BWA,Botswana,Africa,2004,68.49,1.7850032778735339,0.9389996639320987,90.99782288726311,8,12.268817371278347,50
BRA,Brazil,Americas,2004,13.76,-0.18472397762784554,0.8411227803437054,29.6782524787536,8,17.378367358183816,16.5
BRA,Brazil,Americas,2004,81.11,-0.18472397762784554,0.7760870224501766,29.6782524787536,8,17.378367358183816,66
VGB,British Virgin Islands,Americas,2004,39.67,-2.2879248405159482,0.5592158414727435,157.1803463647447,12,14.137594057133388,88
BRN,Brunei Darussalam,Asia,2004,92.97,1.091053152819786,0.7007028833503266,100.5895706852317,9,13.892080782000606,63.74
BRN,Brunei Darussalam,Asia,2004,92.97,1.091053152819786,0.3402162021373463,100.5895706852317,9,13.892080782000606,71.22
BGR,Bulgaria,Europe,2004,24.93,0.503033208849933,0.8986167778055125,93.0638979641831,9,13.07375489672945,8
BGR,Bulgaria,Europe,2004,71.44,0.503033208849933,0.8986167778055125,93.0638979641831,9,13.07375489672945,36
BFA,Burkina Faso,Africa,2004,42.34,-0.9518284350495956,0.25651025591923193,35.4809436017462,10,11.024578622964665,16.25
BFA,Burkina Faso,Africa,2004,59.72,-0.9518284350495956,0.25651025591923193,35.4809436017462,10,11.024578622964665,64
BDI,Burundi,Africa,2004,39.65,-3.5296231294597837,0.25651025591923193,31.576118181653193,8,9.392661928770137,19
BDI,Burundi,Africa,2004,21.76,-3.5296231294597837,0.5445747742756173,31.576118181653193,8,9.392661928770137,73
CPV,Cabo Verde,Africa,2004,57.5,0.5610567315874101,0.6036969054421505,101.5671699895018,6,13.235692062711331,8.75
CPV,Cabo Verde,Africa,2004,29.15,0.5610567315874101,0.6036969054421505,101.5671699895018,6,13.235692062711331,38
KHM,Cambodia,Asia,2004,12.27,-2.0632273585705363,0.24125689540408407,134.5114173642768,9,11.99616609724796,36.5
KHM,Cambodia,Asia,2004,20.7,-2.0632273585705363,0.475160112560049,134.5114173642768,9,11.99616609724796,109
CMR,Cameroon,Africa,2004,40.71,-2.1644582408132687,0.6235924661406154,41.837742427255705,6,12.7815899037113,27
CMR,Cameroon,Africa,2004,14.36,-2.1644582408132687,0.1600327745708337,41.837742427255705,6,12.7815899037113,93
CAN,Canada,Americas,2004,99.74,3.9218261001267796,0.9971749676888396,70.1924199909563,10,17.521770762919324,3.33
CAN,Canada,Americas,2004,96.17,3.9218261001267796,0.8843470261394559,70.1924199909563,10,17.521770762919324,18
CYM,Cayman Islands,Americas,2004,81.59,2.9421820308512054,0.17777911853484835,37.8041253613936,12,14.137594057133388,58
CAF,Central African Republic,Africa,2004,6.45,-3.4229625952028515,0.05754220290237504,33.2439549188202,10,11.296240388764481,32.5
CAF,Central African Republic,Africa,2004,73.49,-3.4229625952028515,0.12565816900159213,33.2439549188202,10,11.296240388764481,104
TCD,Chad,Africa,2004,26.77,-3.0964491103000373,0.17683878061639344,101.7685909215638,6,10.789714867826536,33.25
TCD,Chad,Africa,2004,9.65,-3.0964491103000373,0.2772036326751797,101.7685909215638,6,10.789714867826536,106
CHL,Chile,Americas,2004,98.13,2.8074911834696343,0.9543934598768782,69.8893600532458,12,15.51364647423295,10
CHL,Chile,Americas,2004,92.34,2.8074911834696343,1.0530067689669653,69.8893600532458,12,15.51364647423295,42
CHN,China,Asia,2004,17.49,-1.4197762833085998,0.11314156508751336,59.5055242248184,9,18.601242620082704,92.33
CHN,China,Asia,2004,33.39,-1.4197762833085998,0.2561974925016849,59.5055242248184,9,18.601242620082704,162
COL,Colombia,Americas,2004,50.76,-1.4739314934410412,0.3242351051360366,35.8634269337995,10,15.993562962559404,47.38
COL,Colombia,Americas,2004,16.62,-1.4739314934410412,0.9702858763013454,35.8634269337995,10,15.993562962559404,134
COM,Comoros,Africa,2004,18.86,-2.237662131040869,0.11704888561089728,35.75706311618981,6,12.534455233768249,26.5
COM,Comoros,Africa,2004,12.18,-2.237662131040869,0.21065810380617997,35.75706311618981,6,12.534455233768249,91
COD,"Congo, Dem. Rep.",Africa,2004,14.89,-4.222240272099069,0.23974911067258353,49.3364146254994,6,13.030248088496522,51.5
COD,"Congo, Dem. Rep.",Africa,2004,3.76,-4.222240272099069,0.2719542613439836,49.3364146254994,6,13.030248088496522,141
COG,"Congo, Rep.",Africa,2004,26.77,-2.6630614497267415,0.17777911853484835,131.3681987173222,10,12.741514086252398,17.5
COG,"Congo, Rep.",Africa,2004,23.46,-2.6630614497267415,0.12144496497652432,131.3681987173222,10,12.741514086252398,69
CRI,Costa Rica,Americas,2004,79.58,1.2404992016914447,0.9313403163945648,85.2564771965872,11,13.711706608007024,7.63
CRI,Costa Rica,Americas,2004,73.68,1.2404992016914447,0.3692415734355662,85.2564771965872,11,13.711706608007024,35
CIV,Cote d'Ivoire,Africa,2004,5.52,-3.3939027762246976,0.3270980156511047,58.1182963031257,10,13.15402675957959,60.38
CIV,Cote d'Ivoire,Africa,2004,22.67,-3.3939027762246976,0.54982988062215,58.1182963031257,10,13.15402675957959,149
HRV,Croatia,Europe,2004,36.11,1.0131580717174886,0.3730656885293653,81.5810551079296,8,14.371118324502158,11.83
HRV,Croatia,Europe,2004,83.09,1.0131580717174886,0.7694397586879181,81.5810551079296,8,14.371118324502158,54
CUB,Cuba,Americas,2004,36.72,-1.8336457119842653,0.8735133124624297,31.3114153338743,9,13.518795813481645,106.83
CUB,Cuba,Americas,2004,31.29,-1.8336457119842653,0.8735133124624297,31.3114153338743,9,13.518795813481645,166
CUW,Curacao,Americas,2004,6.45,-4.009099324757105,0.16457595726140756,92.03802123661859,9,14.137594057133388,170
CYP,Cyprus,Asia,2004,95.27,2.2253903454778095,0.9676448063718683,113.90360526894281,9,14.51526287649302,81
CYP,Cyprus,Asia,2004,99.95,2.2253903454778095,0.9676448063718683,113.90360526894281,9,14.51526287649302,28
CZE,Czechia,Europe,2004,80.78,1.8611138713639717,0.9620803835443279,113.4889599822292,9,15.255221981678664,3.5
CZE,Czechia,Europe,2004,74.32,1.8611138713639717,0.9366429931706585,113.4889599822292,9,15.255221981678664,19
DNK,Denmark,Europe,2004,99.53,4.629294685262154,0.9330162979396076,82.2077652710513,9,15.676283054031716,0.5
DNK,Denmark,Europe,2004,99.92,4.629294685262154,0.9330162979396076,82.2077652710513,9,15.676283054031716,1
